Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Female,41,44.630021141649046,20.802845528455276,36.514683153013905,50.38509316770187,36.41045958795562,Chinese,"Python, Web, Data Science, Web, SEO, Business Development, Data Science, SEO, "
Male,20,42.38776837996096,42.51023192360164,39.88267770876467,48.20593809222994,41.12368633791431,French,"Business Development, Web, Python, Web, Python, Numpy, JAVA, SEO, SEO, Web, Numpy, Python, Project Management, "
Female,51,43.925299506694856,36.046747967479675,34.96908809891808,54.732919254658384,41.95721077654516,French,"Leadership, PPC, Marketing, Web, Web, PPC, "
Male,34,48.093359631821166,46.778625954198475,34.23265592151367,47.59101941747573,39.3201581027668,French,"PPC, Project Management, Numpy, SEO, Marketing, Python, "
Female,26,44.002732240437155,36.03160667251976,35.16943042537852,48.056930693069305,37.44855967078189,French,"SEO, Numpy, Project Management, Data Science, Marketing, SEO, "
Male,49,47.162823200559046,40.3656462585034,31.07116104868914,57.412718204488776,39.241379310344826,French,"Marketing, Project Management, Business Development, Numpy, JAVA, PPC, Business Development, Project Management, Data Science, Python, SEO, "
Female,48,46.74418604651162,30.96544715447154,28.01391035548686,52.869565217391305,47.5039619651347,Chinese,"Python, Data Science, JAVA, Leadership, Web, Web, SEO, Numpy, Business Development, Data Science, Leadership, Marketing, "
Female,37,46.05191256830601,31.641791044776124,40.93727469358328,47.43811881188119,37.44855967078189,Spanish,"SEO, Project Management, Numpy, "
Female,51,47.44890768146582,17.754065040650396,35.74188562596599,59.08074534161491,39.580031695721075,Chinese,"Leadership, Python, Data Science, Leadership, Python, Project Management, SEO, "
Male,38,52.69559500328731,36.091603053435115,47.54730203223546,50.625,36.158102766798415,English,"SEO, Business Development, JAVA, Project Management, Marketing, JAVA, Marketing, Project Management, Data Science, Web, JAVA, PPC, JAVA, Project Management, PPC, "
Male,42,51.355695317959466,36.964285714285715,36.31460674157304,59.906483790523694,43.83908045977011,English,"Data Science, Business Development, "
Male,45,49.958071278826,40.3656462585034,35.56554307116105,57.412718204488776,47.67049808429118,Spanish,"Marketing, Marketing, Web, Marketing, Web, "
Female,54,34.76391825229034,22.83536585365853,33.42349304482225,55.35403726708075,41.95721077654516,Spanish,"PPC, Numpy, Marketing, Python, Web, Web, Leadership, Business Development, Python, Business Development, Leadership, Business Development, SEO, Leadership, Data Science, "
Male,51,46.46401118099231,34.413265306122454,40.80898876404495,59.906483790523694,30.812260536398465,English,"Marketing, "
Female,27,54.931693989071036,38.66549604916594,41.658255227108874,42.48762376237624,34.97942386831276,Spanish,"Web, Business Development, PPC, "
Male,37,45.46351084812623,26.931297709923665,35.634197617379115,58.5133495145631,33.786561264822126,Chinese,"SEO, Web, Project Management, Python, Python, SEO, JAVA, SEO, Business Development, SEO, Numpy, Marketing, Data Science, Numpy, "
Female,27,49.467213114754095,25.496049165935034,48.86806056236482,56.72029702970297,44.8559670781893,English,"JAVA, Business Development, Marketing, Web, PPC, JAVA, "
Male,40,40.86127547666009,39.145038167938935,36.334968465311846,53.05218446601942,31.415019762845848,Spanish,"Web, Marketing, SEO, Data Science, JAVA, SEO, Python, SEO, Project Management, Leadership, "
Female,40,39.221311475409834,32.51975417032485,33.727469358327326,46.81930693069307,46.50205761316872,Spanish,"Project Management, Business Development, JAVA, Leadership, Web, Business Development, "
Male,28,37.573964497041416,34.56488549618321,48.94884372810091,54.265776699029125,35.36758893280632,English,"Numpy, Data Science, PPC, JAVA, PPC, Numpy, "
Female,53,51.67723749119098,35.03048780487804,37.28748068006182,54.732919254658384,34.03328050713153,English,"SEO, Web, Leadership, PPC, Project Management, Marketing, JAVA, Numpy, Web, Web, Web, Leadership, SEO, "
Male,34,38.23142669296515,36.091603053435115,41.240364400840924,47.59101941747573,33.786561264822126,Spanish,"JAVA, Web, Marketing, Leadership, Marketing, Python, Web, Data Science, "
Male,31,44.80604865220249,36.091603053435115,42.64190609670638,53.65898058252427,42.48221343873517,French,"Business Development, JAVA, JAVA, Marketing, "
Female,44,39.696969696969695,26.900406504065035,34.196290571870165,52.24844720496895,32.448494453248806,Chinese,"JAVA, Numpy, Data Science, Business Development, Project Management, PPC, "
Female,53,50.26779422128259,25.88414634146341,24.149922720247293,56.59627329192547,49.88114104595879,French,"SEO, SEO, Leadership, PPC, "
Male,55,45.76519916142558,36.113945578231295,39.31086142322098,51.1783042394015,41.54022988505747,Chinese,"Python, Project Management, Python, Python, SEO, Data Science, Leadership, Leadership, Web, SEO, "
Male,32,50.723208415516105,32.274809160305345,45.44498948843728,55.47936893203884,36.94861660079051,Chinese,"Project Management, PPC, Data Science, Data Science, Numpy, Web, Project Management, SEO, Leadership, Leadership, Web, Leadership, PPC, Business Development, "
Male,30,32.31426692965154,40.67175572519084,41.94113524877365,54.872572815533985,42.48221343873517,Spanish,"JAVA, Business Development, PPC, Web, PPC, Data Science, JAVA, JAVA, Python, "
Female,31,44.002732240437155,33.397717295873576,41.658255227108874,49.29455445544554,42.38683127572016,French,"Marketing, JAVA, Business Development, PPC, SEO, Web, Leadership, Marketing, Leadership, Project Management, Project Management, Data Science, SEO, PPC, "
Male,18,45.64085881587508,39.781718963165076,42.6432022084196,54.52305748578648,41.12368633791431,Spanish,"Business Development, Data Science, Web, JAVA, JAVA, Web, JAVA, PPC, Leadership, "
Male,45,49.958071278826,39.51530612244898,31.07116104868914,54.918952618453865,41.54022988505747,Chinese,"Numpy, SEO, Python, Marketing, Python, Web, Leadership, Numpy, Project Management, "
Male,55,48.56044723969252,42.066326530612244,39.31086142322098,49.93142144638404,40.007662835249036,Chinese,"Marketing, Marketing, Project Management, SEO, Python, Leadership, SEO, Web, Business Development, Marketing, PPC, Project Management, "
Female,45,48.15362931642001,29.949186991869915,30.3323029366306,57.838509316770185,45.126782884310614,Chinese,"Data Science, PPC, Data Science, Leadership, PPC, Python, SEO, Leadership, Data Science, SEO, Marketing, PPC, JAVA, JAVA, "
Female,50,46.74418604651162,38.079268292682926,37.28748068006182,47.27950310559007,37.995245641838345,English,"Web, PPC, JAVA, PPC, Python, Data Science, Data Science, Project Management, Python, Data Science, Numpy, Marketing, Business Development, Business Development, Numpy, "
Male,28,44.80604865220249,40.67175572519084,40.5395935529082,44.557038834951456,41.69169960474308,English,"Web, SEO, "
Male,46,53.45213137665968,31.862244897959183,32.56928838951311,49.30798004987531,38.47509578544061,Spanish,"JAVA, Project Management, Marketing, Marketing, Python, Data Science, PPC, JAVA, Python, "
Male,35,45.46351084812623,44.48854961832061,35.634197617379115,53.05218446601942,29.833992094861657,Spanish,"Web, Python, SEO, Marketing, SEO, Data Science, Web, PPC, Numpy, PPC, "
Male,30,50.06574621959237,42.19847328244275,38.43728100911002,51.23179611650485,46.43478260869565,English,"Numpy, PPC, Project Management, Numpy, Business Development, Leadership, Python, Python, Business Development, Leadership, "
Female,38,46.73497267759563,42.17734855136084,43.821196827685654,53.007425742574256,29.218106995884774,Spanish,"Leadership, SEO, Python, Numpy, Leadership, Python, Business Development, Marketing, JAVA, JAVA, Business Development, Web, Marketing, Marketing, "
Female,32,39.221311475409834,44.811237928007024,41.658255227108874,41.86881188118812,33.33333333333333,French,"Web, Numpy, Python, JAVA, PPC, Web, Data Science, Business Development, Marketing, SEO, Marketing, Python, Marketing, PPC, Marketing, "
Female,23,41.95355191256831,34.27568042142231,36.61139149242971,58.57673267326733,43.20987654320987,French,"PPC, Python, "
Male,24,45.46351084812623,39.145038167938935,41.240364400840924,58.5133495145631,47.22529644268774,Chinese,"Business Development, Web, Leadership, Leadership, JAVA, Numpy, SEO, Leadership, Numpy, Business Development, Numpy, PPC, PPC, SEO, "
Male,40,42.17619986850756,42.19847328244275,47.54730203223546,57.2997572815534,41.69169960474308,Spanish,"SEO, PPC, JAVA, JAVA, Leadership, Marketing, "
Male,41,41.57232704402516,34.413265306122454,25.82771535580525,53.04862842892768,41.54022988505747,Chinese,"Web, Python, Python, Numpy, JAVA, Project Management, "
Male,27,46.12097304404996,44.48854961832061,39.13805185704275,57.2997572815534,33.786561264822126,English,"JAVA, Data Science, Leadership, Numpy, SEO, Data Science, "
Female,21,52.19945355191257,42.17734855136084,42.379235760634465,48.67574257425743,39.91769547325103,Chinese,"Project Management, SEO, "
Female,26,36.48907103825137,30.763827919227396,32.285508291276145,54.863861386138616,46.50205761316872,Spanish,"Data Science, Python, JAVA, PPC, SEO, Marketing, "
Male,19,40.43591411841249,52.0600272851296,45.40372670807454,50.73278584965256,38.698464025869036,Spanish,"Marketing, Data Science, SEO, Data Science, "
Male,19,45.64085881587508,38.41746248294679,42.6432022084196,57.049905243209096,37.081649151172186,French,"PPC, Data Science, Business Development, PPC, Numpy, Business Development, SEO, PPC, Numpy, Leadership, PPC, Leadership, PPC, Web, "
Male,41,51.355695317959466,37.814625850340136,32.56928838951311,56.16583541147132,33.11111111111111,English,"Python, Project Management, Business Development, Web, Marketing, JAVA, Python, PPC, Web, Python, Project Management, Leadership, Marketing, "
Female,25,39.221311475409834,41.29938542581212,44.54217736121125,52.38861386138614,34.15637860082305,French,"JAVA, Marketing, Web, SEO, Marketing, JAVA, "
Female,21,44.002732240437155,36.03160667251976,36.61139149242971,53.007425742574256,37.44855967078189,Spanish,"Business Development, Web, Web, PPC, Web, Data Science, Project Management, Data Science, SEO, JAVA, Project Management, "
Female,53,46.03946441155743,29.949186991869915,41.9242658423493,53.49068322981367,39.580031695721075,English,"Data Science, Python, Marketing, Data Science, JAVA, Business Development, Python, Data Science, PPC, PPC, Web, Leadership, "
Male,21,42.833662064431294,36.091603053435115,42.64190609670638,56.692961165048544,45.644268774703555,Chinese,"Numpy, Web, Marketing, Marketing, SEO, Project Management, Web, Data Science, JAVA, PPC, Python, SEO, PPC, "
Male,43,48.56044723969252,39.51530612244898,26.57677902621723,44.32044887780549,49.20306513409961,Spanish,"Marketing, "
Female,19,43.15086782376502,36.267978803936415,43.553546592489575,51.65919282511211,23.80912162162162,Chinese,"PPC, Marketing, JAVA, Project Management, Project Management, Data Science, "
Female,40,39.221311475409834,32.51975417032485,49.589041095890416,41.25,36.62551440329218,French,"PPC, Leadership, Marketing, SEO, Leadership, PPC, "
Female,26,46.05191256830601,38.66549604916594,43.821196827685654,48.056930693069305,40.74074074074074,English,"Project Management, Project Management, "
Female,30,51.51639344262295,36.90956979806849,43.10021629416006,49.913366336633665,30.8641975308642,Chinese,"PPC, Numpy, Leadership, PPC, Business Development, Data Science, Data Science, Marketing, "
Female,23,42.63661202185792,48.32309043020194,37.3323720259553,57.95792079207921,38.27160493827161,French,"Leadership, Numpy, Data Science, SEO, PPC, Marketing, Leadership, Data Science, SEO, JAVA, Business Development, Project Management, Project Management, JAVA, Web, "
Male,25,50.06574621959237,44.48854961832061,41.94113524877365,50.01820388349515,44.06324110671936,French,"JAVA, Numpy, Python, Data Science, Numpy, JAVA, Leadership, JAVA, Python, "
Female,31,50.833333333333336,27.25197541703249,43.10021629416006,46.20049504950495,34.97942386831276,French,"Marketing, PPC, Project Management, Business Development, Numpy, Web, Leadership, Data Science, PPC, Leadership, Marketing, "
Male,18,48.243331164606374,51.37789904502046,48.854382332643205,50.101073910296904,29.805982215036373,French,"Numpy, Project Management, JAVA, Leadership, SEO, PPC, "
Female,33,38.53825136612022,36.90956979806849,42.379235760634465,49.913366336633665,28.395061728395063,Chinese,"Project Management, Numpy, JAVA, PPC, Python, PPC, "
Male,28,51.38067061143984,41.43511450381679,48.94884372810091,49.411407766990294,40.11067193675889,English,"Business Development, SEO, Business Development, JAVA, Numpy, Business Development, Leadership, Project Management, Marketing, JAVA, PPC, Marketing, Numpy, SEO, Business Development, "
Female,50,49.563072586328396,12.672764227642269,24.149922720247293,49.142857142857146,34.03328050713153,Spanish,"Web, Web, Web, SEO, Leadership, Marketing, "
Male,54,42.27113906359189,29.31122448979592,29.57303370786517,53.67206982543641,46.90421455938697,Chinese,"Data Science, Marketing, "
Female,18,53.16421895861148,44.59500378501136,42.85813630041725,49.73734785393978,34.78885135135135,English,"JAVA, Python, Web, PPC, Project Management, Marketing, "
Female,43,48.858350951374206,26.900406504065035,43.46986089644513,53.49068322981367,41.1648177496038,English,"Web, Data Science, Numpy, Data Science, Project Management, Project Management, Data Science, SEO, Business Development, PPC, PPC, Leadership, Marketing, "
Male,35,39.54635108481262,44.48854961832061,25.82340574632095,47.59101941747573,41.69169960474308,English,"Python, "
Male,25,49.408284023668635,41.43511450381679,45.44498948843728,54.872572815533985,35.36758893280632,Spanish,"Leadership, PPC, Numpy, Business Development, Leadership, Data Science, Marketing, Marketing, Leadership, Marketing, PPC, Business Development, Data Science, "
Female,37,44.685792349726775,33.397717295873576,39.49531362653209,48.67574257425743,21.810699588477366,Spanish,"Project Management, Project Management, Data Science, Web, "
Male,25,50.723208415516105,36.854961832061065,48.94884372810091,47.59101941747573,35.36758893280632,Spanish,"Project Management, Marketing, Numpy, Leadership, Project Management, Python, PPC, Web, SEO, Web, SEO, SEO, Web, Python, "
